 #kdis   eig(isp)  s(isp)  py(isp) pz(isp) px(isp) dxy(isp) dyz(isp) dz2 (isp) dxz(isp) dx2(isp) ... tot(isp)
     0.75845    -7.74062     0.01500     0.07300     0.00900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.76152    -7.73817     0.01500     0.07300     0.00900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09700
     0.76459    -7.73572     0.01500     0.07200     0.01000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.76766    -7.73327     0.01500     0.07200     0.01000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.77073    -7.73081     0.01500     0.07100     0.01000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.77380    -7.72836     0.01500     0.07100     0.01100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.77687    -7.72591     0.01500     0.07000     0.01100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.77994    -7.72346     0.01500     0.07000     0.01200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.78302    -7.72103     0.01500     0.06900     0.01200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.78609    -7.71861     0.01500     0.06900     0.01300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.78916    -7.71620     0.01500     0.06800     0.01300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.79223    -7.71381     0.01500     0.06700     0.01400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.79530    -7.71144     0.01500     0.06700     0.01400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.79837    -7.70909     0.01500     0.06600     0.01500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09600
     0.80144    -7.70676     0.01500     0.06600     0.01500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.80451    -7.70446     0.01500     0.06500     0.01600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.80758    -7.70220     0.01500     0.06400     0.01600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.81065    -7.69996     0.01500     0.06400     0.01700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.81372    -7.69776     0.01500     0.06300     0.01700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.81679    -7.69560     0.01500     0.06200     0.01800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.81986    -7.69347     0.01500     0.06200     0.01800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.82293    -7.69139     0.01500     0.06100     0.01900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.82600    -7.68936     0.01500     0.06000     0.02000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.82908    -7.68737     0.01500     0.06000     0.02000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.83215    -7.68543     0.01500     0.05900     0.02100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.83522    -7.68354     0.01500     0.05800     0.02100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.83829    -7.68170     0.01500     0.05800     0.02200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.84136    -7.67992     0.01500     0.05700     0.02300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09500
     0.84443    -7.67820     0.01500     0.05600     0.02300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.84750    -7.67654     0.01500     0.05500     0.02400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.85057    -7.67494     0.01500     0.05500     0.02500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.85364    -7.67341     0.01500     0.05400     0.02500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.85671    -7.67194     0.01500     0.05300     0.02600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.85978    -7.67055     0.01500     0.05300     0.02700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.86285    -7.66922     0.01500     0.05200     0.02700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.86592    -7.66796     0.01500     0.05100     0.02800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.86899    -7.66678     0.01500     0.05000     0.02900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.87206    -7.66567     0.01500     0.04900     0.03000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.87513    -7.66464     0.01500     0.04900     0.03000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.87821    -7.66368     0.01500     0.04800     0.03100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.88128    -7.66281     0.01500     0.04700     0.03200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.88435    -7.66201     0.01500     0.04600     0.03200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.88742    -7.66129     0.01500     0.04600     0.03300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.89049    -7.66066     0.01500     0.04500     0.03400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.89356    -7.66011     0.01500     0.04400     0.03500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.89663    -7.65964     0.01500     0.04300     0.03600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.89970    -7.65926     0.01500     0.04200     0.03600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.90277    -7.65896     0.01500     0.04200     0.03700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.90584    -7.65875     0.01500     0.04100     0.03800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
     0.90891    -7.65862     0.01500     0.04000     0.03900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09400
